"","journal","year","editor_id","first_name","middle_name","last_name","title","category.x","name","unit","city.x","state","country","geo.code_prior_class","geo.code","income_level","region","source.x","unitid","city.y","stabbr","category.y","classification","source.y"
"1248","evol",1997,2061,"lori",NA,"stevens","ae","se","university of vermont",NA,"burlington","VT","usa",NA,"USA","High income: OECD","North America","class","231174","burlington","vt","16","doctoral","carnegie"
"1249","conbio",2002,3250,"therese",NA,"donovan","se","se","university of vermont",NA,"burlington","VT","usa",NA,"USA","High income: OECD","North America","class","231174","burlington","vt","16","doctoral","carnegie"
"1250","evol",2004,429,"charles","j","goodnight","ae","se","university of vermont",NA,"burlington","VT","usa",NA,"USA","High income: OECD","North America","class","231174","burlington","vt","16","doctoral","carnegie"
"1251","oecol",2009,228,"brian",NA,"beckage","handling.editor","se","university of vermont",NA,"burlingotn",NA,"usa",NA,"USA","High income: OECD","North America","class","231174","burlington","vt","16","doctoral","carnegie"
"1252","funecol",2011,25,"alison","k","brody","associate editor","ae","university of vermont",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class","231174","burlington","vt","16","doctoral","carnegie"
"1253","arees",1985,1250,"herman","h","shugart","ec","se","university of virginia","environmental science","charlottesville","VA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1254","conbio",1987,1147,"g","carlton","ray","se","se","university of virginia",NA,"charlottesville","VA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1255","amnat",1992,1267,"henry","m","wilbur","editorial.board","se","university of virginia",NA,"charlottesville","VA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1256","amnat",2002,3548,"douglas","r","taylor","editorial.board","se","university of virginia",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1257","evol",2003,1976,"laura","f","galloway","ae","se","university of virginia",NA,"charlottesville","VA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1258","jzool",2003,1473,"john","l","gittleman","editor","se","university of virginia",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1259","oecol",2007,2248,"manuel","t","lerdau","editorial.board","se","university of virginia",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1260","plantecol",2011,1192,"howard","e","epstein","editorial.board","se","university of virginia",NA,"charlottesville","VA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1261","bitr",2012,1936,"kim",NA,"williams-guillen","se","se","university of washington bothell",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1262","arees",1985,1445,"joseph",NA,"felsenstein","ec","se","university of washington seattle","genetics","seattle","WA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1263","evol",1985,2355,"montgomery",NA,"slatkin","ae","se","university of washington seattle",NA,"seattle","WA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1264","oecol",1985,2843,"raymond","b","huey","editorial.board","se","university of washington seattle",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1265","fem",1987,884,"e","david","ford","editorial.advisory.board","se","university of washington seattle",NA,"seattle","WA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1266","oecol",1987,1111,"g","jim","kenagy","editorial.board","se","university of washington seattle",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1267","oecol",1990,1534,"joel",NA,"kingsolver","editorial.board","se","university of washington seattle",NA,"seattle",NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1268","conbio",1992,1527,"james",NA,"karr","se","se","university of washington seattle","institute of environmental studies","seattle","WA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1269","oecol",1992,2611,"peter","m","kareiva","editorial.board","se","university of washington seattle",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1270","fem",1993,709,"douglas","a","maguire","editorial.advisory.board","se","university of washington seattle","college of forest resources","seattle","WA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1271","amnat",1996,2918,"robert","t","paine","editorial.board","se","university of washington seattle",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1272","plantecol",1996,2899,"roger","del","moral","editor","se","university of washington seattle","department of botany","seattle","WA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1273","conbio",1999,2195,"martha","j","groom","se","se","university of washington seattle","department of biology","seattle","WA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1274","evol",1999,3598,"scott","v","edwards","ae","se","university of washington seattle",NA,"seattle","WA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1275","leco",1999,2904,"robert",NA,"naiman","se","se","university of washington seattle","school of fisheries",NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1276","ajb",2006,2914,"richard",NA,"olmstead","ae","se","university of washington seattle",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1277","jape",2006,163,"andres",NA,"punt","associate.editor","se","university of washington seattle",NA,"seattle",NA,"usa","usa","USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1278","evol",2007,338,"billie",NA,"swalla","ae","se","university of washington seattle",NA,"seattle","WA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1279","leco",2008,1603,"j","m","marzluff","se","se","university of washington seattle","college of forest resources",NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1280","evol",2009,503,"catherine",NA,"peichel","ae","se","university of washington seattle",NA,"seattle","WA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1281","conbio",2010,1645,"julian",NA,"olden","se","se","university of washington seattle","school of aquatic & fishery science","seattle","WA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1282","leco",2010,1565,"j",NA,"lawler","se","se","university of washington seattle",NA,"seattle","WA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1283","oecol",2010,1747,"joshua","j","tewksbury","handling.editor","se","university of washington seattle",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1284","jbiog",2014,2755,"robert",NA,"bryson","se","se","university of washington seattle",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1285","oecol",2014,218,"aaron",NA,"wirsing","handling.editor","se","university of washington seattle",NA,"seattle",NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1286","ecology",1985,2963,"richard","r","strathmann",NA,"se","university of washington seattle",NA,"friday harbor","WA","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1287","ecology",2002,1958,"linda",NA,"brubaker",NA,"se","university of washington seattle",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1288","ecology",2008,788,"daniel","e","schindler",NA,"se","university of washington seattle",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1289","jecol",1992,642,"david","j","gibson","se","se","university of west florida","bio","pensacola","FL","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1290","plantecol",2007,950,"ewan",NA,"weiher","editorial.board","se","university of wisconsin eauniversity of claire","department of biology","eau claire",NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1291","evol",1985,3402,"william","r","atchley","special.editor","special","university of wisconsin madison",NA,"madison","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1292","evol",1985,3427,"william","r","engels","ae","se","university of wisconsin madison",NA,"madison","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1293","jbiog",1985,1038,"forest",NA,"stearns","se","se","university of wisconsin madison",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1294","funecol",1987,1666,"john","w","porter","editorial review board","se","university of wisconsin madison",NA,NA,"WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1295","conbio",1989,3199,"stanley",NA,"temple","ae","ae","university of wisconsin madison",NA,"madison","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1296","oecol",1990,824,"donald","m","waller","editorial.board","se","university of wisconsin madison",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1297","arees",1993,3022,"stephen","r","carpenter","ec","se","university of wisconsin madison","center for liminology","madison","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1298","leco",1993,2368,"m",NA,"turner","se","se","university of wisconsin madison",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1299","amnat",1994,3264,"theodore",NA,"garland","editorial.board","se","university of wisconsin madison",NA,"madison","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1300","ajb",1995,1984,"linda",NA,"graham","ae","se","university of wisconsin madison",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1301","amnat",1996,101,"anthony","r","ives","editorial.board","se","university of wisconsin madison",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1302","plantecol",1997,470,"craig","green","lorimer","editor","se","university of wisconsin madison","department of forestry","madison","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1303","oecol",1999,2876,"richard","l","lindroth","editorial.board","se","university of wisconsin madison",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1304","evol",2000,639,"dana","h","geary","ae","se","university of wisconsin madison",NA,"madison","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1305","leco",2000,723,"david",NA,"mladenoff","eic","eic","university of wisconsin madison","department of forest ecology and management","madison","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1306","funecol",2002,3444,"william","h","karasov","editorial review board","se","university of wisconsin madison",NA,NA,"WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1307","amnat",2003,3023,"sean","b","carroll","editorial.board","se","university of wisconsin madison",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1308","ajb",2004,798,"david",NA,"spooner","ae","se","university of wisconsin madison",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1309","leco",2005,3290,"t",NA,"kratz","se","se","university of wisconsin madison","center for limnology","madison","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1310","leco",2007,560,"d","p","anderson","se","se","university of wisconsin madison","department of zoology","madison","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1311","amnat",2009,1357,"janette","w","boughman","editorial.board","se","university of wisconsin madison",NA,"madison","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1312","jbiog",2009,3581,"jack",NA,"williams","se","se","university of wisconsin madison",NA,"madison",NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1313","oecol",2009,1528,"jeffrey","d","karron","handling.editor","se","university of wisconsin madison",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1314","evol",2011,3537,"carol","eunmi","lee","ae","se","university of wisconsin madison",NA,"madison","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1315","jecol",2011,872,"ellen",NA,"damschen","se","se","university of wisconsin madison",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1316","ecology",1988,3260,"thomas","m","frost",NA,"se","university of wisconsin madison",NA,"madison","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1317","ecology",2000,3043,"stanley",NA,"dodson",NA,"se","university of wisconsin madison",NA,"madison","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1318","ecology",2002,1899,"kenneth","f","raffa",NA,"se","university of wisconsin madison",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1319","evol",2001,2569,"peter","o","dunn","ae","se","university of wisconsin milwaukee",NA,"milwaukee","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1320","bitr",2009,3179,"stefan",NA,"schnitzer","se","se","university of wisconsin milwaukee",NA,NA,NA,"usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1321","evol",2014,2934,"rodriguez",NA,"rafael","ae","se","university of wisconsin milwaukee",NA,"milwaukee","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1322","ecology",1997,611,"diane",NA,"desteven",NA,"se","university of wisconsin milwaukee",NA,"milwaukee","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1323","evol",2011,1126,"gregory",NA,"mayer","ae","se","university of wisconsin parkside",NA,"kenosha","WI","usa",NA,"USA","High income: OECD","North America","class",NA,NA,NA,NA,NA,NA
"1324","oecol",2005,477,"carlos",NA,"martinezdelrio","editorial.board","se","university of wyoming",NA,"laramie",NA,"usa",NA,"USA","High income: OECD","North America","class","240727","laramie","wy","16","doctoral","carnegie"
